pathway_rank,pathway,priority_group,n_cell_types_present,cell_types,n_same_direction_celltypes,n_both_FDR05_celltypes,n_convergent_FDR_celltypes,best_cell_type,best_NES_AD,best_NES_PD,best_FDR_AD,best_FDR_PD,best_joint_FDR,median_NES_AD,median_NES_PD,median_conservative_abs_NES,max_conservative_abs_NES,shared_leading_edge_n,shared_leading_edge_genes,union_leading_edge_n,union_leading_edge_genes,candidate_genes_n,candidate_genes,shared_candidate_genes_n,shared_candidate_genes,best_candidate_rank,n_pathways_represented
181,Regulation of T cell activation by CD28 family,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,OPC,-1.046806323314467,-0.9855529607336804,0.6503633258399024,0.7808791955863542,0.7808791955863542,-0.9113860096237232,-1.1631578484768057,0.919669530970032,1.010287493157174,47,AGO1;ASH2L;CD247;CD4;CREBBP;CTNNB1;EP300;EPAS1;ERLIN1;EZH2;GRAP2;JUN;JUND;LYN;MAP3K8;MLST8;MTOR;NFKB1;OS9;OST4;PPP2R1A;PPP2R5B;PPP2R5D;PRKAG1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB4;PSMB7;PSMC1;PSMD12;PSMD13;PSMD2;PSMD7;PSMD8;PTPN11;RELA;RPN2;SEM1;SPOP;STAT1;STT3B;TCF7L1;UBA52;WWTR1;YAP1,149,ADRM1;AGO1;AGO2;AGO3;AKT1;AKT2;ASH2L;ATF3;CCND1;CD247;CD274;CD4;CD80;COPS5;CREBBP;CSK;CSNK2A1;CSNK2A2;CTNNB1;CUL1;CUL3;DAD1;DDOST;DERL1;DERL2;DPY30;EED;EP300;EPAS1;ERLEC1;ERLIN1;ERLIN2;EZH2;FOS;FYN;GRAP2;GRB2;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DRA;IRF1;JAK1;JUN;JUND;KMT2C;LYN;MAGT1;MAP3K14;MAP3K8;MAPKAP1;MIB2;MLST8;MOV10;MTOR;NFKB1;NFKB2;OS9;OST4;OSTC;PAK1;PAK2;PAK3;PDCD1LG2;PIK3CA;PIK3CD;PIK3R3;PIK3R6;PPP2CB;PPP2R1A;PPP2R1B;PPP2R5A;PPP2R5B;PPP2R5D;PRKAA1;PRKAB1;PRKAG1;PRKAG2;PSMA1;PSMA3;PSMA4;PSMA5;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD12;PSMD13;PSMD2;PSMD3;PSMD6;PSMD7;PSMD8;PTPN11;PTPN6;RAC1;RBBP4;RBBP5;RBBP7;RBX1;RELA;RICTOR;RNF185;RNF5;RPN1;RPN2;RPS27A;SEL1L;SEM1;SKP1;SPOP;SRC;STAT1;STAT3;STT3A;STT3B;SUZ12;TCF7;TCF7L1;TCF7L2;TEAD1;TEAD3;THEM4;TMEM258;TNFRSF14;TNRC6B;TNRC6C;TUSC3;UBA52;UBB;UBC;VAV1;VCP;WDR5;WWTR1;YAP1;YWHAG,149,PSMC3;VCP;ADRM1;PSMD7;PSMB2;PTPN11;PSMB6;PSMA4;PSMA1;PSMB5;PRKAA1;CTNNB1;WDR5;STAT3;ERLEC1;CD274;CD4;WWTR1;RELA;STAT1;PSMD2;MLST8;PIK3CA;PSMD8;TNFRSF14;RBBP5;PSMB3;RNF5;PSMB7;EED;DDOST;PSMC4;PIK3CD;AGO1;PSMD3;PPP2CB;PAK2;CD247;YAP1;JUN;TCF7;UBA52;PSMC1;PSMC5;RPS27A;TMEM258;PSMD13;PSMB4;NFKB2;JUND;MOV10;STT3B;EP300;RBX1;RICTOR;VAV1;RPN2;HLA-DPB1;ASH2L;ERLIN1;SUZ12;CUL1;TEAD1;COPS5;SEL1L;KMT2C;PSMD1;AGO3;RBBP4;PRKAB1;TCF7L1;GRAP2;FOS;PPP2R5D;MAP3K8;PPP2R5B;UBC;OST4;NFKB1;IRF1;SRC;OSTC;PDCD1LG2;PPP2R1A;AKT1;CSK;GRB2;PSMD12;PSMA7;PSMA5;MAP3K14;PRKAG1;PSMD6;SKP1;HLA-DRA;PAK1;TCF7L2;MAGT1;SPOP;TNRC6B;CREBBP;OS9;DERL1;AGO2;TNRC6C;PPP2R5A;PPP2R1B;RAC1;PSMC6;DERL2;DPY30;EPAS1;HLA-DQA1;PIK3R3;EZH2;UBB;CCND1;FYN;LYN;PTPN6;RBBP7;PAK3;CUL3;PSMD11;MAPKAP1;MTOR;CSNK2A2;THEM4;PSMA3;MIB2;JAK1;ERLIN2;PSMB1;AKT2;RNF185;CSNK2A1;SEM1;YWHAG;DAD1;RPN1;TUSC3;PRKAG2;STT3A;ATF3;PSMC2;TEAD3;CD80;HLA-DPA1;PIK3R6,47,PSMD7;PSMB2;PTPN11;PSMA4;CTNNB1;CD4;WWTR1;RELA;STAT1;PSMD2;MLST8;PSMD8;PSMB3;PSMB7;AGO1;CD247;YAP1;JUN;UBA52;PSMC1;PSMD13;PSMB4;JUND;STT3B;EP300;RPN2;ASH2L;ERLIN1;TCF7L1;GRAP2;PPP2R5D;MAP3K8;PPP2R5B;OST4;NFKB1;PPP2R1A;PSMD12;PSMA5;PRKAG1;SPOP;CREBBP;OS9;EPAS1;EZH2;LYN;MTOR;SEM1,17,1
184,TP53 Regulates Transcription of Cell Cycle Genes,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,Astro,0.9871666282078292,1.054252684896584,0.7295707850012328,0.735580545324258,0.735580545324258,0.905575507951614,1.1407940750121537,0.905575507951614,0.9871666282078292,8,ARID3A;CCNA2;CDKN1B;CNOT4;CNOT6L;EP300;PLAGL1;TFDP2,36,ARID3A;AURKA;BAX;BTG2;CARM1;CCNA2;CCNE1;CCNE2;CDK2;CDKN1A;CDKN1B;CNOT1;CNOT11;CNOT2;CNOT3;CNOT4;CNOT6L;CNOT7;CNOT8;CNOT9;E2F4;E2F7;EP300;GADD45A;NPM1;PCNA;PLAGL1;PLK3;PRMT1;RBL1;RBL2;RGCC;TFDP1;TFDP2;TP53;ZNF385A,36,CDKN1B;CCNA2;CNOT6L;ARID3A;CNOT2;TFDP1;PLAGL1;E2F4;EP300;TFDP2;PRMT1;CNOT4;BAX;CCNE1;RGCC;BTG2;RBL1;ZNF385A;PLK3;CNOT11;CNOT8;AURKA;CNOT1;CNOT3;RBL2;CDKN1A;TP53;PCNA;CDK2;GADD45A;CARM1;CNOT7;CCNE2;E2F7;CNOT9;NPM1,8,CDKN1B;CCNA2;CNOT6L;ARID3A;PLAGL1;EP300;TFDP2;CNOT4,70,2
185,RND1 GTPase cycle,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,Micro,1.4625358783905391,0.980335547807502,0.5144510996392112,0.734996312796884,0.734996312796884,1.391734160985366,0.9333698596610988,0.899198900049395,0.980335547807502,17,ALDH3A2;ARHGAP35;ARHGAP5;CAV1;DST;EPHA2;FAM135A;FLOT2;PKP4;PLEKHG5;PLXNA1;PTPN13;RASAL2;RBMX;RRAS2;STIP1;VANGL1,32,ALDH3A2;ANKRD26;ARHGAP35;ARHGAP5;CAV1;CCDC88A;CPD;DLG5;DST;EPHA2;FAM135A;FLOT2;FRS2;FRS3;KIDINS220;KIF14;LEMD3;PIK3R1;PKP4;PLEKHG5;PLXNA1;PTPN13;RASAL2;RBMX;RRAS2;STIP1;TFRC;TMEM59;TXNL1;VANGL1;VANGL2;WDR6,32,EPHA2;PIK3R1;STIP1;ARHGAP5;PKP4;FAM135A;TMEM59;TFRC;PLEKHG5;ALDH3A2;PTPN13;CPD;FRS2;LEMD3;RBMX;TXNL1;VANGL2;CAV1;PLXNA1;RRAS2;FLOT2;DST;ARHGAP35;KIDINS220;CCDC88A;RASAL2;VANGL1;KIF14;FRS3;ANKRD26;DLG5;WDR6,17,EPHA2;STIP1;ARHGAP5;PKP4;FAM135A;PLEKHG5;ALDH3A2;PTPN13;RBMX;CAV1;PLXNA1;RRAS2;FLOT2;DST;ARHGAP35;RASAL2;VANGL1,186,2
186,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,OPC,1.177465775741566,1.9065995181857296,0.7333804073764523,0.2487577572282488,0.7333804073764523,0.898347442258802,1.7228954967114922,0.898347442258802,1.177465775741566,12,ACTL6A;ARID2;AUTS2;BMI1;CBFB;CSNK2A2;EP300;PHC3;RUNX1;RYBP;SMARCA2;YAF2,27,ACTL6A;ARID1A;ARID1B;ARID2;AUTS2;BMI1;CBFB;CBX6;CSNK2A1;CSNK2A2;EP300;HIPK2;PBRM1;PCGF5;PHC1;PHC2;PHC3;RING1;RUNX1;RYBP;SMARCA2;SMARCA4;SMARCB1;SMARCC1;SMARCD1;SMARCD3;YAF2,27,PBRM1;BMI1;ARID2;SMARCB1;PHC3;ACTL6A;EP300;RUNX1;AUTS2;RYBP;SMARCD3;SMARCA2;YAF2;SMARCA4;SMARCD1;SMARCC1;ARID1B;CBX6;PHC1;RING1;CBFB;CSNK2A2;PCGF5;CSNK2A1;HIPK2;PHC2;ARID1A,12,BMI1;ARID2;PHC3;ACTL6A;EP300;RUNX1;AUTS2;RYBP;SMARCA2;YAF2;CBFB;CSNK2A2,688,2
188,SLC-mediated transport of inorganic anions,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,Oligo,1.3783174337531954,1.3056194129159684,0.559606956350752,0.313334401821997,0.559606956350752,0.8529690220433482,1.0363444925471856,0.8945506030132413,1.3056194129159684,8,AHCYL2;SLC12A4;SLC20A1;SLC20A2;SLC26A11;SLC26A3;SLC26A7;SLC4A3,24,AHCYL2;SLC12A1;SLC12A2;SLC12A4;SLC12A5;SLC12A6;SLC12A7;SLC13A4;SLC20A1;SLC20A2;SLC26A11;SLC26A2;SLC26A3;SLC26A4;SLC26A6;SLC26A7;SLC26A9;SLC4A10;SLC4A2;SLC4A3;SLC4A4;SLC4A7;SLC4A8;SLC4A9,24,SLC4A8;SLC26A7;SLC12A1;SLC12A4;SLC12A6;AHCYL2;SLC4A4;SLC4A7;SLC4A3;SLC26A2;SLC4A2;SLC26A4;SLC20A1;SLC26A11;SLC20A2;SLC12A5;SLC4A10;SLC26A9;SLC26A6;SLC26A3;SLC13A4;SLC12A2;SLC12A7;SLC4A9,8,SLC26A7;SLC12A4;AHCYL2;SLC4A3;SLC20A1;SLC26A11;SLC20A2;SLC26A3,93,1
197,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,Astro,1.4431993805035748,1.296645790160387,0.2389450860956205,0.5895202544047299,0.5895202544047299,0.9089958657300492,1.049138246791274,0.8895547755918525,1.296645790160387,5,CYP27A1;HSD17B4;NCOA1;NCOA2;RXRA,11,ABCD3;AKR1C1;AKR1C3;BAAT;CYP27A1;HSD17B4;HSD3B7;NCOA1;NCOA2;RXRA;SCP2,11,SCP2;AKR1C3;RXRA;NCOA1;ABCD3;NCOA2;HSD17B4;AKR1C1;BAAT;HSD3B7;CYP27A1,5,RXRA;NCOA1;NCOA2;HSD17B4;CYP27A1,382,3
199,Autophagy,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,OPC,-1.1969844425729022,-1.3840129014207765,0.4733235640899776,0.3581914643605576,0.4733235640899776,-0.8861197603899591,-1.6024628016981786,0.8861197603899591,1.1969844425729022,45,ARL13B;ATG10;ATG14;ATG16L1;ATG4A;BECN1;CFTR;CHMP3;CHMP7;DYNC1H1;DYNC1I1;DYNC1LI2;DYNLL2;EPAS1;GABARAPL2;HDAC6;LAMTOR1;MAP1LC3A;MFN2;MLST8;MTOR;OPTN;PARK7;PINK1;PRKAG1;RHEB;RNASE1;RRAGA;RRAGD;TOMM22;TOMM7;TSC2;TUBA1B;TUBB2A;TUBB2B;TUBB4A;TUBB4B;UBA52;VDAC1;VDAC3;VPS28;VPS37B;VPS37C;VPS37D;WDR45,120,AMBRA1;ARL13B;ATG10;ATG101;ATG13;ATG14;ATG16L1;ATG3;ATG4A;ATG4B;ATG4C;ATG4D;ATG5;ATG7;ATM;BECN1;CFTR;CHMP2B;CHMP3;CHMP4B;CHMP7;CSNK2A2;DYNC1H1;DYNC1I1;DYNC1I2;DYNC1LI1;DYNC1LI2;DYNLL1;DYNLL2;EEF1A1;EPAS1;FUNDC1;GABARAP;GABARAPL1;GABARAPL2;HDAC6;HSF1;HSP90AA1;HSP90AB1;HSPA8;LAMP2;LAMTOR1;LAMTOR2;LAMTOR4;LAMTOR5;MAP1LC3A;MAP1LC3B;MFN1;MFN2;MLST8;MTMR14;MTMR3;MTOR;MVB12B;NBR1;OPTN;PARK7;PCNT;PEX5;PGAM5;PINK1;PLIN2;PLIN3;PRKAA1;PRKAA2;PRKAB1;PRKAG1;PRKAG2;PRKN;RB1CC1;RHEB;RNASE1;RPS27A;RPTOR;RRAGA;RRAGB;RRAGC;RRAGD;SLC38A9;SQSTM1;SRC;TBK1;TOMM20;TOMM22;TOMM40;TOMM7;TOMM70;TSC1;TSC2;TSG101;TUBA1A;TUBA1B;TUBA4A;TUBA8;TUBB2A;TUBB2B;TUBB4A;TUBB4B;TUBB6;TUBB8;UBA52;UBAP1;UBB;UBC;UBE2D2;UBE2L3;UBE2N;USP30;UVRAG;VCP;VDAC1;VDAC2;VDAC3;VPS28;VPS37B;VPS37C;VPS37D;WDR45;WDR45B;WIPI2,120,VPS28;VCP;HDAC6;HSP90AA1;PRKAA1;DYNC1LI1;LAMTOR2;TSG101;TOMM20;TBK1;RNASE1;MLST8;TOMM7;BECN1;ATG10;USP30;PRKAA2;ATG101;WDR45;HSF1;CHMP7;PEX5;TUBB4A;MFN2;RRAGD;UBA52;RPS27A;VPS37D;TUBB2A;MAP1LC3A;TOMM22;TUBA1B;ATG16L1;LAMP2;ATG4B;PINK1;ATM;CHMP3;GABARAPL1;LAMTOR4;ATG14;EEF1A1;TSC1;DYNC1H1;MTMR14;RB1CC1;ATG7;PLIN2;RRAGC;PRKAB1;TUBB4B;OPTN;GABARAPL2;TUBB2B;UBC;ATG4C;RHEB;VPS37C;FUNDC1;SRC;ATG4A;CFTR;VPS37B;LAMTOR1;ARL13B;PRKAG1;SLC38A9;TSC2;UVRAG;DYNC1LI2;NBR1;AMBRA1;WIPI2;UBE2D2;ATG5;MTMR3;RPTOR;EPAS1;TUBB8;RRAGA;LAMTOR5;TUBB6;DYNC1I1;UBB;SQSTM1;VDAC3;TUBA1A;VDAC1;CHMP4B;PGAM5;ATG4D;DYNLL2;ATG13;DYNC1I2;PARK7;VDAC2;PCNT;WDR45B;PLIN3;TOMM40;MTOR;MVB12B;CSNK2A2;TUBA8;RRAGB;UBAP1;MFN1;ATG3;PRKN;TOMM70;HSPA8;HSP90AB1;MAP1LC3B;DYNLL1;PRKAG2;UBE2N;CHMP2B;UBE2L3;TUBA4A;GABARAP,45,VPS28;HDAC6;RNASE1;MLST8;TOMM7;BECN1;ATG10;WDR45;CHMP7;TUBB4A;MFN2;RRAGD;UBA52;VPS37D;TUBB2A;MAP1LC3A;TOMM22;TUBA1B;ATG16L1;PINK1;CHMP3;ATG14;DYNC1H1;TUBB4B;OPTN;GABARAPL2;TUBB2B;RHEB;VPS37C;ATG4A;CFTR;VPS37B;LAMTOR1;ARL13B;PRKAG1;TSC2;DYNC1LI2;EPAS1;RRAGA;DYNC1I1;VDAC3;VDAC1;DYNLL2;PARK7;MTOR,35,3
200,GRB2:SOS provides linkage to MAPK signaling for Integrins,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,Astro,1.037877057430904,1.2695763919273797,0.6640648156740994,0.5849109926222595,0.6640648156740994,0.9636880511482508,0.8896110152717049,0.8842682174631132,1.0485626530480874,5,APBB1IP;FN1;ITGA2B;SOS1;TLN1,9,APBB1IP;FN1;GRB2;ITGA2B;PTK2;RAP1A;SOS1;SRC;TLN1,9,PTK2;FN1;ITGA2B;SOS1;APBB1IP;SRC;TLN1;GRB2;RAP1A,5,FN1;ITGA2B;SOS1;APBB1IP;TLN1,364,2
201,Signaling by FGFR,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,Astro,-1.0277112181432455,-1.3255902166240048,0.7656205798068609,0.2192939416817022,0.7656205798068609,-0.0004261291378599,0.1464198672009992,0.8834524569321934,1.0277112181432455,19,FGF2;FGFBP3;FGFR1;FLRT2;FRS2;GAB1;GIPC1;GRB2;GTF2F1;GTF2F2;HNRNPF;HNRNPH1;MAPK3;PIK3CA;POLR2G;SOS1;TGFBR3;TIAL1;UBA52,65,ANOS1;CBL;FGF1;FGF17;FGF2;FGF22;FGF9;FGFBP3;FGFR1;FGFR2;FGFR3;FGFRL1;FLRT1;FLRT2;FLRT3;FRS2;FRS3;GAB1;GALNT3;GIPC1;GRB2;GTF2F1;GTF2F2;HNRNPF;HNRNPH1;HNRNPM;HRAS;KRAS;MAPK1;MAPK3;MKNK1;NCBP1;NCBP2;PIK3CA;PIK3R1;PLCG1;POLR2A;POLR2B;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;PPP2CB;PPP2R1A;PTBP1;PTPN11;RBFOX2;RPS27A;SHC1;SOS1;SPRED1;SPRED2;SPRY2;SRC;TGFBR3;TIAL1;UBA52;UBB;UBC,65,PTPN11;POLR2C;PIK3R1;FGF1;POLR2F;NCBP2;NCBP1;TGFBR3;FGFR1;FLRT2;FLRT3;FGFR3;FGFRL1;GIPC1;PIK3CA;SOS1;FGF2;GAB1;HRAS;POLR2H;GTF2F1;SPRY2;PPP2CB;MAPK1;POLR2B;FGFBP3;FLRT1;UBA52;RPS27A;HNRNPF;POLR2G;MAPK3;FGFR2;POLR2A;POLR2L;POLR2J;FRS2;TIAL1;RBFOX2;POLR2D;FGF22;UBC;SRC;PPP2R1A;HNRNPH1;GRB2;GTF2F2;MKNK1;ANOS1;HNRNPM;GALNT3;FGF9;UBB;POLR2E;POLR2K;PTBP1;POLR2I;FRS3;SHC1;FGF17;KRAS;CBL;SPRED2;SPRED1;PLCG1,19,TGFBR3;FGFR1;FLRT2;GIPC1;PIK3CA;SOS1;FGF2;GAB1;GTF2F1;FGFBP3;UBA52;HNRNPF;POLR2G;MAPK3;FRS2;TIAL1;HNRNPH1;GRB2;GTF2F2,115,3
202,PKMTs methylate histone lysines,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,Astro,1.0347243419320429,1.5278078456554764,0.6611842983318607,0.3733590157811525,0.6611842983318607,0.8829628213540454,1.549985930845266,0.8829628213540454,1.0347243419320429,16,AEBP2;ATF7IP;DOT1L;EED;KMT5A;KMT5C;NFKB1;NFKB2;NSD2;PRDM16;RBBP4;RBBP5;RELA;SETD2;SUV39H2;SUZ12,40,AEBP2;ASH1L;ASH2L;ATF7IP;DOT1L;DPY30;EED;EHMT1;EHMT2;EZH2;KMT2A;KMT2B;KMT2C;KMT2D;KMT5A;KMT5B;KMT5C;MECOM;NFKB1;NFKB2;NSD1;NSD2;NSD3;PRDM16;RBBP4;RBBP5;RBBP7;RELA;SETD1A;SETD1B;SETD2;SETD3;SETD6;SETD7;SMYD2;SMYD3;SUV39H1;SUV39H2;SUZ12;WDR5,40,WDR5;EHMT2;KMT2D;RELA;AEBP2;RBBP5;ATF7IP;EED;SMYD3;NFKB2;DOT1L;ASH2L;SUZ12;SETD1B;KMT5A;KMT2C;RBBP4;SUV39H1;NFKB1;PRDM16;SUV39H2;SETD6;KMT2B;SMYD2;EHMT1;KMT5B;KMT2A;DPY30;ASH1L;SETD7;EZH2;MECOM;KMT5C;SETD1A;RBBP7;SETD3;SETD2;NSD2;NSD3;NSD1,16,RELA;AEBP2;RBBP5;ATF7IP;EED;NFKB2;DOT1L;SUZ12;KMT5A;RBBP4;NFKB1;PRDM16;SUV39H2;KMT5C;SETD2;NSD2,326,1
204,NS1 Mediated Effects on Host Pathways,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,Astro,-1.078736356570302,-0.86044603815135,0.7193942193214484,0.8059760214230557,0.8059760214230557,-0.9357392112911512,-0.8889349189811853,0.8785259840756903,0.9174237998110204,15,EIF2AK2;KPNA2;KPNB1;MLKL;NUP107;NUP153;NUP214;NUP43;NUP88;NUP93;NUP98;RANBP2;SEC13;SEH1L;TPR,37,AAAS;CPSF4;EIF2AK2;GBP1;ISG15;KPNA2;KPNA3;KPNA5;KPNB1;MLKL;NDC1;NUP107;NUP133;NUP153;NUP155;NUP160;NUP188;NUP205;NUP210;NUP214;NUP35;NUP37;NUP43;NUP50;NUP54;NUP58;NUP85;NUP88;NUP93;NUP98;PABPN1;POM121;POM121C;RANBP2;SEC13;SEH1L;TPR,37,KPNB1;NUP35;NUP93;NUP107;NUP214;EIF2AK2;SEH1L;KPNA5;NUP54;SEC13;NUP50;KPNA2;NDC1;NUP43;NUP153;NUP37;NUP133;NUP88;MLKL;POM121;NUP160;KPNA3;NUP188;ISG15;AAAS;RANBP2;CPSF4;NUP155;NUP58;GBP1;NUP98;TPR;NUP205;POM121C;PABPN1;NUP85;NUP210,15,KPNB1;NUP93;NUP107;NUP214;EIF2AK2;SEH1L;SEC13;KPNA2;NUP43;NUP153;NUP88;MLKL;RANBP2;NUP98;TPR,42,21
206,Caspase-mediated cleavage of cytoskeletal proteins,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,OPC,1.0624292091405567,1.341629024236409,0.8466830559679484,0.4215996505435355,0.8466830559679484,0.9553360083374716,0.9885932992024464,0.8775435824022917,1.0624292091405567,7,ADD1;CASP3;CASP6;CASP7;GAS2;MAPT;VIM,11,ADD1;CASP3;CASP6;CASP7;CASP8;GAS2;GSN;MAPT;PLEC;SPTAN1;VIM,11,SPTAN1;VIM;CASP7;CASP3;MAPT;GSN;GAS2;PLEC;ADD1;CASP8;CASP6,7,VIM;CASP7;CASP3;MAPT;GAS2;ADD1;CASP6,217,1
208,RHO GTPases Activate Formins,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,OPC,-1.3690522442009854,-1.2974944410908251,0.3364134360741267,0.4559294459390277,0.4559294459390277,-0.805461024825126,-1.4876591568806157,0.8705544219817491,1.2974944410908251,33,AHCTF1;BUB3;CDCA8;CENPI;CENPL;CENPN;DIAPH1;DSN1;DYNC1LI2;DYNLL2;ERCC6L;EVL;MAPRE1;NSL1;NUF2;NUP107;NUP43;NUP98;PFN2;PPP2R1A;PPP2R5B;RANBP2;RCC2;RHOB;SEC13;SEH1L;SRF;TUBA1B;TUBA1C;TUBB4A;TUBB4B;XPO1;ZWILCH,108,ACTB;ACTG1;AHCTF1;B9D2;BIRC5;BUB1;BUB1B;BUB3;CDCA8;CENPA;CENPC;CENPE;CENPF;CENPH;CENPI;CENPK;CENPL;CENPN;CENPO;CENPP;CENPT;CENPU;CKAP5;CLASP1;CLASP2;CLIP1;DIAPH1;DIAPH2;DIAPH3;DSN1;DVL1;DVL2;DVL3;DYNC1H1;DYNC1I1;DYNC1LI1;DYNC1LI2;DYNLL1;DYNLL2;ERCC6L;EVL;FMNL1;FMNL2;FMNL3;INCENP;ITGB1;ITGB3BP;KIF18A;KIF2C;KNL1;KNTC1;MAD1L1;MAPRE1;MIS12;NDC80;NDE1;NDEL1;NSL1;NUDC;NUF2;NUP107;NUP133;NUP160;NUP43;NUP85;NUP98;PAFAH1B1;PFN1;PFN2;PLK1;PPP1CC;PPP2CB;PPP2R1A;PPP2R1B;PPP2R5A;PPP2R5B;PPP2R5C;PPP2R5D;RAC1;RANBP2;RANGAP1;RCC2;RHOB;RHOC;RPS27;SCAI;SEC13;SEH1L;SGO2;SKA2;SPC25;SPDL1;SRC;SRF;SRGAP2;TUBA1A;TUBA1B;TUBA1C;TUBA4A;TUBB2A;TUBB2B;TUBB4A;TUBB4B;TUBB6;TUBB8;XPO1;ZW10;ZWILCH,108,DYNC1LI1;ZWILCH;NUDC;BUB1;NSL1;TUBA1C;BUB3;ZW10;NUP107;PPP2CB;SEH1L;DIAPH2;TUBB4A;CENPL;CENPI;DIAPH1;TUBB2A;TUBA1B;SEC13;ITGB3BP;NUP43;MAPRE1;CLASP1;CDCA8;CENPA;EVL;SPDL1;NUF2;CLASP2;NUP133;NDEL1;XPO1;SCAI;PPP1CC;DYNC1H1;AHCTF1;RHOC;NUP160;PPP2R5C;CENPC;ITGB1;CENPE;PFN2;TUBB4B;RHOB;PPP2R5D;TUBB2B;RPS27;DSN1;PPP2R5B;PFN1;SRC;CENPO;RANBP2;RCC2;ACTG1;SKA2;PPP2R1A;CENPT;SRF;MAD1L1;DYNC1LI2;FMNL3;DVL2;INCENP;PPP2R5A;PPP2R1B;RAC1;ACTB;BUB1B;CENPU;TUBB8;ERCC6L;CENPK;KIF2C;TUBB6;NDE1;DYNC1I1;PLK1;TUBA1A;CENPN;KIF18A;CENPH;DYNLL2;RANGAP1;NUP98;KNTC1;FMNL1;MIS12;DVL3;CENPP;CKAP5;DIAPH3;SRGAP2;DVL1;CLIP1;PAFAH1B1;SGO2;KNL1;DYNLL1;FMNL2;NUP85;TUBA4A;SPC25;NDC80;CENPF;B9D2;BIRC5,33,ZWILCH;NSL1;TUBA1C;BUB3;NUP107;SEH1L;TUBB4A;CENPL;CENPI;DIAPH1;TUBA1B;SEC13;NUP43;MAPRE1;CDCA8;EVL;NUF2;XPO1;AHCTF1;PFN2;TUBB4B;RHOB;DSN1;PPP2R5B;RANBP2;RCC2;PPP2R1A;SRF;DYNC1LI2;ERCC6L;CENPN;DYNLL2;NUP98,269,9
210,NRIF signals cell death from the nucleus,R3_recurrent_directional,4,Astro;Micro;OPC;Oligo,4,0,0,Astro,-1.0680069828846537,-1.538509837749425,0.7404119343930435,0.0793289489086975,0.7404119343930435,-0.9227601728229112,-1.008299307990863,0.8660673326742854,1.0680069828846537,7,APH1A;APH1B;MAPK8;PSEN1;PSEN2;RPS27A;UBA52,12,APH1A;APH1B;MAPK8;NCSTN;NGFR;PSEN1;PSEN2;RPS27A;SQSTM1;UBA52;UBB;UBC,12,APH1B;UBA52;RPS27A;MAPK8;PSEN2;UBC;APH1A;PSEN1;UBB;SQSTM1;NCSTN;NGFR,7,APH1B;UBA52;RPS27A;MAPK8;PSEN2;APH1A;PSEN1,2049,2
